family	relative_path	filename	extension	bytes	sha256	input_type	privacy_class	pii_risk
MSW_2026	2026/5. Mei/MSW/6. MSW (Marketing Secret Weapon) periode 1-31 Mei 2026.jpeg	6. MSW (Marketing Secret Weapon) periode 1-31 Mei 2026.jpeg	jpeg	778298	c0f83be6dd53d429b6e44a3a87a31995327b7d517e69ca9ef942bd09bd8f8f45	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/Juklak/041 - Juklak Program Sales Support Periode Juni 2026_Dealer.pdf	041 - Juklak Program Sales Support Periode Juni 2026_Dealer.pdf	pdf	582457	5735cbf36ddf47505c1f9516e8ddd697aaca3f4dee698f4cdc65c912d355fd1d	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/Juklak/043 - Form Surat Konfirmasi penjualan yang tidak mengikuti program periode Juni 2026.docx	043 - Form Surat Konfirmasi penjualan yang tidak mengikuti program periode Juni 2026.docx	docx	16817	07d57d985da62e62aaa969d28630d59b9e12c18f71f551c249c77abaf6589fa2	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/Juklak/043 - Juklak Tata Cara Klaim Periode Juni 2026.pdf	043 - Juklak Tata Cara Klaim Periode Juni 2026.pdf	pdf	500828	d610aec9f9f1aeac72b89d357ef697b466c73889f5e2b62113ba64ddbaecce7d	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/Juklak/06. Data ID Sales Program Juni 2026.xlsx	06. Data ID Sales Program Juni 2026.xlsx	xlsx	17667	4433a9bdfadef61887ef614637e9735bde1175a3cefba200ac0bba6f25ea9999	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/045 - Juklak program khusus tipe EM1 e Series periode 13-30 Juni 2026_Finco.pdf	045 - Juklak program khusus tipe EM1 e Series periode 13-30 Juni 2026_Finco.pdf	pdf	713591	8f01c73fd45576b73e711d2523093f19f04eea948bb674b286522ce250394c43	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/1. PL SMH 1 periode 1-30 Juni 2026.jpg	1. PL SMH 1 periode 1-30 Juni 2026.jpg	jpg	1299335	36c3b3ba70de88a75137d40114ab750fb39d003c6091b23d36de3ae56ba1c1f9	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/1. PL SMH 2 periode 1-30 Juni 2026.jpg	1. PL SMH 2 periode 1-30 Juni 2026.jpg	jpg	924029	d1d253d2103c836893653bfb4c02249aa272fa5557f3708e837777b8961d8cef	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/1. PL SMH periode 1-30 Juni 2026.xlsx	1. PL SMH periode 1-30 Juni 2026.xlsx	xlsx	990719	34582cda01fb2ed8b24596e593e900ec3a76fe78c1de882485296fa37c6857d6	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/2. PL SMH Accessories periode 1-30 Juni 2026.jpg	2. PL SMH Accessories periode 1-30 Juni 2026.jpg	jpg	1328074	23e175666c594413db45876e1c5540136fc14ae8e4bacc79a66cdeca1b6ace74	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/2. PL SMH Accessories periode 1-30 Juni 2026.xlsx	2. PL SMH Accessories periode 1-30 Juni 2026.xlsx	xlsx	273025	98e9bf45d38c68b50d3b1b73fa984040ead4697b9b7ca012d7d101daf3f00d03	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/3. PL Run Out Periode 1-30 Juni 2026.jpg	3. PL Run Out Periode 1-30 Juni 2026.jpg	jpg	530951	33810503b68a426c52fdc912e6974bc99b622b6affe55eb8de06adcb8b623da1	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/3. PL Run Out Periode 1-30 Juni 2026.xlsx	3. PL Run Out Periode 1-30 Juni 2026.xlsx	xlsx	20574	b93472da56987b537b1245f83dc15dc5487e51979431e0126a4e59fc12d9e402	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/4. PL Premium 1 periode 1-30 Juni 2026.jpg	4. PL Premium 1 periode 1-30 Juni 2026.jpg	jpg	534755	5e23b05f579dcb704afb29ccf112e76dab59b1dba8338bf6971fb78279e0ae85	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/4. PL Premium 2 periode 1-30 Juni 2026.jpg	4. PL Premium 2 periode 1-30 Juni 2026.jpg	jpg	616926	510909db586b3bddc3eefce2baad003e350875897cf960fb1c9474a37535e2ca	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/4. PL Premium periode 1-30 Juni 2026.xlsx	4. PL Premium periode 1-30 Juni 2026.xlsx	xlsx	418209	8f5afe08d8e010cdfee7290656519fcb70b610875c8de73c841ef1f0ef49d368	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/5. PL EV periode 1-30 Juni 2026.jpg	5. PL EV periode 1-30 Juni 2026.jpg	jpg	468785	49659fa551864b87fccd1d937f9593290a43aa2880cf1de51c6c1c67c8ac5b91	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/5. PL EV periode 1-30 Juni 2026.xlsx	5. PL EV periode 1-30 Juni 2026.xlsx	xlsx	302803	74db5d8acbd12073f0c31ad79d373be5321ce6dad43dfbab28b30c51c805344f	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/6. MSW (Marketing Secret Weapon) periode 1-30 Juni 2026.jpeg	6. MSW (Marketing Secret Weapon) periode 1-30 Juni 2026.jpeg	jpeg	742594	3e45cc461a93ca266c04f7b12b91928bbef2539fe059e90acd443c223db420fe	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/6. Juni/MSW/7. PL EM1 periode 13-30 Juni 2026.jpg	7. PL EM1 periode 13-30 Juni 2026.jpg	jpg	453608	dcbe83d6bf7c560f77059fced35f3fb0d52309cd86850a0b02aa208e257994bb	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/JUKLAK/046 - Juklak Program Sales Support Periode Juli 2026_Dealer.pdf	046 - Juklak Program Sales Support Periode Juli 2026_Dealer.pdf	pdf	588283	06afbff400fcbff01067786b0c453630c5a9b2bc8990d41573543cb329ed0e0f	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/JUKLAK/048 - Form Lamp. BAST program Special Gift Honda periode Juli 2026.xlsx	048 - Form Lamp. BAST program Special Gift Honda periode Juli 2026.xlsx	xlsx	25313	3850240b0cde2afa2b237461419d720426597890f71d36aee2f5efac253f101d	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/JUKLAK/048 - Juklak Program Special Gift Honda Periode Juli 2026.pdf	048 - Juklak Program Special Gift Honda Periode Juli 2026.pdf	pdf	605510	423d849c807e59d89f6fffc763bd6367083686afd7ec03994c175dad86270f63	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/JUKLAK/049 - Form Surat Informasi Syarat Klaim yang belum terpenuhi periode Juli 2026.docx	049 - Form Surat Informasi Syarat Klaim yang belum terpenuhi periode Juli 2026.docx	docx	17337	4b565b3e2dcddf9992cf3e3a735156580afc5624e3b9dfc6c3e989a272e16ee6	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/JUKLAK/049 - Form Surat Konfirmasi penjualan yang tidak mengikuti program periode Juli 2026.docx	049 - Form Surat Konfirmasi penjualan yang tidak mengikuti program periode Juli 2026.docx	docx	16853	8c2f1d10b4074bf1701951a4bfe80cdf9a25ec17af8ed56eae08af56285da7cf	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/JUKLAK/049 - Juklak Tata Cara Klaim Periode Juli 2026.pdf	049 - Juklak Tata Cara Klaim Periode Juli 2026.pdf	pdf	514437	afbd1453be8376f3d03ee93f679021a4bf2fd62c7b20e0c9c5ce29193acf513b	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/JUKLAK/07. Data ID Sales Program Juli 2026.xlsx	07. Data ID Sales Program Juli 2026.xlsx	xlsx	20403	aa75c09d878eb13e00a9432eee19f634a7e87bc9d335cad4b08abc2d4f1c3b50	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/1. PL SMH 1 periode 2-31 Juli 2026.jpg	1. PL SMH 1 periode 2-31 Juli 2026.jpg	jpg	1254125	68155c8b2c0dfbd4dccfe90db81c832a50eebd17ca2a51e90dfbab6e44c21f82	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/1. PL SMH 2 periode 2-31 Juli 2026.jpg	1. PL SMH 2 periode 2-31 Juli 2026.jpg	jpg	891115	825b342b62536a0e67401b806c1bc6269cafdbc5bf1a121dad714f24ca90fb50	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/1. PL SMH periode 2-31 Juli 2026.xlsx	1. PL SMH periode 2-31 Juli 2026.xlsx	xlsx	931392	48314c3fc33558b22e8597e88dce56f99dd23c200a2cf2e9fbb86eff909af37c	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/2. PL SMH Accessories periode 2-31 Juli 2026.jpg	2. PL SMH Accessories periode 2-31 Juli 2026.jpg	jpg	1298833	da5b07fccd02ddb0fbd048d3f31a43346ca0e1b2721929cb7b66cff7e04c6d49	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/2. PL SMH Accessories periode 2-31 Juli 2026.xlsx	2. PL SMH Accessories periode 2-31 Juli 2026.xlsx	xlsx	347464	bbe96a3217940d34fa8ffab921897f93db594510604939a4112f50ec12da1041	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/3. Update PL BeAT MMC & New Vario Evo 160 Series Periode 3-31 Juli 2026.jpg	3. Update PL BeAT MMC & New Vario Evo 160 Series Periode 3-31 Juli 2026.jpg	jpg	878198	7de4db29cc0e4bb17483ac30486f91fba6b72a55bc7cb1e8921ab2c90c33c067	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/3. Update PL BeAT MMC & New Vario Evo 160 Series Periode 3-31 Juli 2026.xlsx	3. Update PL BeAT MMC & New Vario Evo 160 Series Periode 3-31 Juli 2026.xlsx	xlsx	843295	8c30d120162a388d53961c429b4e24289a6795eb98a97d207d81146a066753ba	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/5. PL Premium 1 periode 1-31 Juli 2026.jpg	5. PL Premium 1 periode 1-31 Juli 2026.jpg	jpg	542404	c9fd6ee9ec9ae2367335d777f87f0030adb380d4e2b048f919701a9f182a15bd	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/5. PL Premium 2 periode 1-31 Juli 2026.jpg	5. PL Premium 2 periode 1-31 Juli 2026.jpg	jpg	636109	1317dae36567901db56cc195bc84afe1e620b050b601a7ad266c6c7bf3b3b004	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/5. PL Premium periode 1-31 Juli 2026.xlsx	5. PL Premium periode 1-31 Juli 2026.xlsx	xlsx	418011	8e5796128a353d25ae98b1df3cd3bbdd8c42d3736086ea5d8fd06e2c779e7dd5	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/6. PL EV periode 1-31 Juli 2026.jpg	6. PL EV periode 1-31 Juli 2026.jpg	jpg	489279	2bf76f8559f066103bb36775c408a292c462d3a5dc4b491943e61f51a7c11a93	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/6. PL EV periode 1-31 Juli 2026.xlsx	6. PL EV periode 1-31 Juli 2026.xlsx	xlsx	345186	678271c04891f82894a080508a51be454c0a505754b1720bf0ee8e5c44230b38	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/7. MSW (Marketing Secret Weapon) periode 2-31 Juli 2026.jpg	7. MSW (Marketing Secret Weapon) periode 2-31 Juli 2026.jpg	jpg	1216698	c0d190ef02db69bafe11adb41a7bad75c57ab002860760760b4ad55177f4b91e	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/PL SMH Periode 1 Juli 2026 (TIDAK BERLAKU)/1. PL SMH 1 periode 1-31 Juli 2026.jpg	1. PL SMH 1 periode 1-31 Juli 2026.jpg	jpg	1307169	93321d9fa6d59fb67833b5f3d7ae54c95c9884139d4ef4bd1ecf02f72f93b6d8	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/PL SMH Periode 1 Juli 2026 (TIDAK BERLAKU)/1. PL SMH 2 periode 1-31 Juli 2026.jpg	1. PL SMH 2 periode 1-31 Juli 2026.jpg	jpg	895461	c3fa606ff9fff720e26a4345d4b912bd26f9017d7d25c88ae98c79fe34c9fb90	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/PL SMH Periode 1 Juli 2026 (TIDAK BERLAKU)/1. PL SMH periode 1-31 Juli 2026.xlsx	1. PL SMH periode 1-31 Juli 2026.xlsx	xlsx	919407	e2c852df6d3563c72cf6b94c99d6d98d16c0e2d39dd37d746d2b34c5f6321d3c	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/PL SMH Periode 1 Juli 2026 (TIDAK BERLAKU)/2. PL SMH Accessories periode 1-31 Juli 2026.jpg	2. PL SMH Accessories periode 1-31 Juli 2026.jpg	jpg	1310135	b88db4cbdb7aa025d1ad685fcf132ad19ae8dc1a0fc0ffbac71ea59a4a64df8d	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/PL SMH Periode 1 Juli 2026 (TIDAK BERLAKU)/2. PL SMH Accessories periode 1-31 Juli 2026.xlsx	2. PL SMH Accessories periode 1-31 Juli 2026.xlsx	xlsx	317594	c7031a6c649bc4fe65c75e96a796292b9f1c7060e1458577cfe4923764618975	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/PL SMH Periode 1 Juli 2026 (TIDAK BERLAKU)/3. PL New Vario Evo 160 periode 1-31 Juli 2026.jpg	3. PL New Vario Evo 160 periode 1-31 Juli 2026.jpg	jpg	410346	c01ad63edd0da3dbe09825791d9c9ceac69e333e470e09e5b40be90e6ae5c82a	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/PL SMH Periode 1 Juli 2026 (TIDAK BERLAKU)/3. PL New Vario Evo 160 periode 1-31 Juli 2026.xlsx	3. PL New Vario Evo 160 periode 1-31 Juli 2026.xlsx	xlsx	626251	96771885fc14cbf806e8d4d2938526baeaa07abdef9b8963a298164656387104	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/7. Juli/MSW/PL SMH Periode 1 Juli 2026 (TIDAK BERLAKU)/7. MSW (Marketing Secret Weapon) periode 1-31 Juli 2026.png	7. MSW (Marketing Secret Weapon) periode 1-31 Juli 2026.png	png	1880384	63cc71049c60c94df6bb795b1638fc1397a45a9372055cd27d316c90cb3a9679	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/Juklak/056 - Juklak Program Sales Support Periode Agustus 2026_Dealer.pdf	056 - Juklak Program Sales Support Periode Agustus 2026_Dealer.pdf	pdf	1469043	0fab08a636f7e5132911f2825ac3e0867c28de82972b52d563c8d7819d0da966	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/Juklak/058 - Form Lamp. BAST program Special Gift Honda periode Agustus 2026.xlsx	058 - Form Lamp. BAST program Special Gift Honda periode Agustus 2026.xlsx	xlsx	25251	4448fc94e499ec405412610dbac00f08d5f013c44c64228a4ee3c21f521c02db	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/Juklak/058 - Juklak Program Special Gift Honda Periode Agustus 2026.pdf	058 - Juklak Program Special Gift Honda Periode Agustus 2026.pdf	pdf	1051320	fc6e51fe7508d8df37a9d35ffad1210215c1c0f2f7ab949f884e8b0daa8c18b7	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/Juklak/059 - Form Surat Informasi Syarat Klaim yang belum terpenuhi periode Agustus 2026.docx	059 - Form Surat Informasi Syarat Klaim yang belum terpenuhi periode Agustus 2026.docx	docx	17346	d7519072848f507bf26c045c3fdc5b376be8a5c8f78760d3eb3c0dbf4d81ebc0	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/Juklak/059 - Form Surat Konfirmasi penjualan yang tidak mengikuti program periode Agustus 2026.docx	059 - Form Surat Konfirmasi penjualan yang tidak mengikuti program periode Agustus 2026.docx	docx	16850	fb1dea2752581389d4ec08d86e3a54120bbca27942d65870e8cb73a3f1fe1d01	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/Juklak/059 - Juklak Tata Cara Klaim Periode Agustus 2026.pdf	059 - Juklak Tata Cara Klaim Periode Agustus 2026.pdf	pdf	1861117	8fd6792ea543784d00d83206a64f5ab8c3cd9c9ff02f81ee722388c3e23a2f58	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/Juklak/08. Data ID Sales Program Agustus 2026.xlsx	08. Data ID Sales Program Agustus 2026.xlsx	xlsx	20288	48be5ddb25649000ecb7a58f1f45ad326a5b2e17033fcce7eabfb5045a5907b0	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/1. PL SMH 1 periode Agustus 2026.jpg	1. PL SMH 1 periode Agustus 2026.jpg	jpg	1234356	bc0097bf006af625f6a94fc0ab99773dc59fdfc414d0fb1019db768e3005fc11	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/1. PL SMH 2 periode Agustus 2026.jpg	1. PL SMH 2 periode Agustus 2026.jpg	jpg	856614	90d592c044c1ae7ea4956e03cee0bc64330248d3494e84930949ab3f2c58111a	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/1. PL SMH periode Agustus 2026.xlsx	1. PL SMH periode Agustus 2026.xlsx	xlsx	787813	6c3ce48cf01faf1ee29bc0e5af2b7cd1a2299813be8b5a8fcc80e5f40d1a5af8	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/2. PL SMH Accessories periode Agustus 2026.jpg	2. PL SMH Accessories periode Agustus 2026.jpg	jpg	1286450	4f9a03d66e5c49277996583d33961db62d38722e940fc5931f513ce9a6073ff8	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/2. PL SMH Accessories periode Agustus 2026.xlsx	2. PL SMH Accessories periode Agustus 2026.xlsx	xlsx	305628	566e95a14d038a2784abb9b051e66e4a28a870ebbe473a3c4edd0a54e4b812ab	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/3. PL BeAT MMC Agustus 2026.jpg	3. PL BeAT MMC Agustus 2026.jpg	jpg	604092	a08868b3d3809798d7feacc437b9bbc91dbb7320df844706d91eae262c728c92	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/3. PL BeAT MMC Agustus 2026.xlsx	3. PL BeAT MMC Agustus 2026.xlsx	xlsx	346096	485009d939e3d758e7fb9eeade4261ae23f152f8666c8e8902e899afc5e9349f	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/5. PL Premium 1 periode Agustus 2026.jpg	5. PL Premium 1 periode Agustus 2026.jpg	jpg	532748	9233a47991d4ffa06f293ba615dea184fe0cfaf728ce438c7f61fbeff0f2ac46	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/5. PL Premium 2 periode Agustus 2026.jpg	5. PL Premium 2 periode Agustus 2026.jpg	jpg	620122	3358682d15cb9498dcc52fc5132fe44a706439e062a3002de56a14856c4095ca	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/5. PL Premium periode Agustus 2026.xlsx	5. PL Premium periode Agustus 2026.xlsx	xlsx	417399	aeabeb1338ddf02b684dbbf77d094d4fd253000151f09c4385be09a9e8f38e87	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/6. PL EV periode Agustus 2026.jpg	6. PL EV periode Agustus 2026.jpg	jpg	462832	f884786a5f0c54948976a3e89df2b69b3b9d8a8da71cfd042d97e919a907d62c	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/6. PL EV periode Agustus 2026.xlsx	6. PL EV periode Agustus 2026.xlsx	xlsx	291730	c326d0f89b64fd6032b62788bbf942b0a83500bd880a0d8491ad4af0689811be	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
MSW_2026	2026/8. Agu/MSW PL/7. MSW (Marketing Secret Weapon) periode Agustus 2026.jpeg	7. MSW (Marketing Secret Weapon) periode Agustus 2026.jpeg	jpeg	624779	f637e457ee20cd6488f5fd8cf8e61b1ec627782c92515d9d38d9cb6f81a590a4	CURRENT_BUSINESS_DATA	PRIVATE_COMMERCIAL	LOW
