effective_start	effective_end	program_family	product	otr_rupiah	dp_thousand_rupiah	voucher_thousand_rupiah	cukup_bayar_thousand_rupiah	installment_12_thousand	installment_24_thousand	installment_36_thousand	installment_42_thousand	installment_48_thousand	source_filename	source_sheet	source_rows	offer_row	unit_note	data_quality
2026-08-01	2026-08-31	SMH_ACCESSORIES	Scoopy Prestige Acc / Scoopy Stylish Acc	23347500	2433	333	2100	2264.991604865692	1354.4874702484076	1073	978.5264271383	923.4218418534688	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	23-25	24	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Scoopy Prestige Acc / Scoopy Stylish Acc	23347500	3533	333	3200	2155.032318795968	1290.1169896622598	1022	932.7616708584981	880.553432359755	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	23-25	25	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Vario 125 Street + Visor	25448000	2100	600	1500	2428.2189337517934	1410.2607205812485	1091	981.5756981244139	916.3054598879522	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	27-29	27	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Vario 125 Street + Visor	25448000	2600	600	2000	2379.965939446693	1382.8164717816437	1070	962.771825513106	898.8793866299703	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	27-29	28	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Vario 125 Street + Visor	25448000	3900	600	3300	2254.5081542534294	1311.4614249026727	1015	913.8817567237053	853.5715961592174	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	27-29	29	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Vario 125 Street Acc	26765500	2200	600	1600	2549.9235286685143	1480.9925085699808	1146	1030.8315022361044	962.2965702563337	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	31-33	31	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Vario 125 Street Acc	26765500	2700	600	2100	2501.670534363413	1453.5482597703763	1125	1012.0276296247965	944.8704969983517	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	31-33	32	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Vario 125 Street Acc	26765500	4100	600	3500	2366.56215030913	1376.7043631314841	1066	959.3767863131343	896.0774918760025	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	31-33	33	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	BeAT Street Acc	19509000	1600	0	1600	1884.3516044430826	1094.1190984548607	846	761.392494911349	710.7031420158412	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	7-9	7	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	BeAT Street Acc	19509000	2000	0	2000	1845.7492089990014	1072.1636994151772	829.3847769934182	746.3493968223028	696.7622834094557	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	7-9	8	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	BeAT Street Acc	19509000	3000	0	3000	1749.2432203887993	1017.2752018159684	787.2616995229429	708.7416515996869	661.9101368934919	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	7-9	9	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Genio CBS - BK Acc	19673000	1600	0	1600	1920.026176412718	1124.2023017638637	876	790.8842101759029	740.594962863752	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	11-13	11	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Genio CBS - BK Acc	19673000	2000	0	2000	1881.0313256173824	1101.8371736198226	858	775.3927074930223	726.1925653475831	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	11-13	12	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Genio CBS - BK Acc	19673000	3000	0	3000	1783.5441986290448	1045.92435325972	815	736.6639507858207	690.1865715571614	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	11-13	13	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Genio CBS - PH / PD Acc	19873000	1600	0	1600	1940.1689665910483	1135.9887242957734	885	799.172164111244	748.3542545255879	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	15-17	15	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Genio CBS - PH / PD Acc	19873000	2000	0	2000	1901.174115795713	1113.623596151732	867	783.6806614283635	733.9518570094191	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	15-17	16	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Genio CBS - PH / PD Acc	19873000	3000	0	3000	1803.6869888073747	1057.7107757916297	824	744.9519047211618	697.9458632189973	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	15-17	17	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Genio CBS ISS Acc	20213000	1700	0	1700	1964.6629971953764	1150.4343605640095	896	809.3888101306038	757.9444509716667	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	19-21	19	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Genio CBS ISS Acc	20213000	2100	0	2100	1925.668146400041	1128.0692324199683	879	793.8973074477232	743.5420534554979	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	19-21	20	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	Genio CBS ISS Acc	20213000	3100	0	3100	1828.181019411703	1072.1564120598657	835	755.1685507405216	707.5360596650761	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	19-21	21	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	STYLO 160 CBS Acc	29530500	2400	0	2400	2935.8840877454445	1769.2589263332218	1410	1290.7051744479224	1221.3369322549356	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	23-25	23	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	STYLO 160 CBS Acc	29530500	3000	0	3000	2875.306595793581	1733.511684537153	1382	1265.0353654390626	1197.2237565164671	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	23-25	24	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	STYLO 160 CBS Acc	29530500	4500	0	4500	2723.8628659139245	1644.1435800469817	1311	1200.8608429169137	1136.9408171702958	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	23-25	25	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	STYLO 160 ABS Acc	32255500	2600	0	2600	3199.9209302600802	1928.4622466088292	1537	1406.8931474742735	1331.3005489897705	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	27-29	27	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	STYLO 160 ABS Acc	32255500	3300	0	3300	3129.247189649574	1886.7571311800828	1504	1376.9450369639371	1303.1685106282239	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	27-29	28	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	STYLO 160 ABS Acc	32255500	4900	0	4900	2967.707211111273	1791.4311530572331	1429	1308.4922129403114	1238.8667086589744	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	27-29	29	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	CB 150 Verza Spoke Acc	23167000	2400	0	2400	2216.1299698614084	1309.1662867745167	1027	931.2714970836288	874.9374908781158	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	31-33	31	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	CB 150 Verza Spoke Acc	23167000	3500	0	3500	2107.809080968287	1246.5240764627133	978	887.4182337797405	834.0411693921787	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	31-33	32	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	CB 150 Verza Spoke Acc	23167000	4200	0	4200	2038.8776062181191	1206.660851718838	947	859.5116116772659	808.0162375374917	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	31-33	33	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	CB 150 Verza CW Acc	23817000	2400	0	2400	2282.2564259569212	1348.1809943059864	1057	958.9987194725874	900.976364660582	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	35-37	35	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	CB 150 Verza CW Acc	23817000	3600	0	3600	2164.088183528062	1279.8440376022008	1004	911.1587958683454	856.3621957668327	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	35-37	36	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	CB 150 Verza CW Acc	23817000	4300	0	4300	2095.156708777894	1239.9808128583256	973	883.252173765871	830.3372639121457	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	35-37	37	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	CRF 150L Acc	37609000	3100	0	3100	3689.4558374431244	2214.9209024277716	1760	1608.035637113471	1519.576662467028	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	39-41	39	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	CRF 150L Acc	37609000	3800	0	3800	3619.1323776120503	2173.587711263493	1727	1578.5014659242556	1491.8722208034924	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	39-41	40	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	CRF 150L Acc	37609000	5700	0	5700	3428.2544152134205	2061.3976209604502	1639	1498.3372869820994	1416.6744505738952	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	39-41	41	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	New Vario Evo 160 CBS Acc	27463000	2200	0	2200	2646.095577665685	1549.7357671656825	1207	1090.4627619331193	1021.2157768180074	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	7-9	7	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	New Vario Evo 160 CBS Acc	27463000	2800	0	2800	2587.6033014726822	1516.188074949621	1181	1067.2255079087984	999.6121805437542	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	7-9	8	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	New Vario Evo 160 CBS Acc	27463000	4200	0	4200	2451.1213236890085	1437.910126445477	1121	1013.0052485187159	949.2037892371636	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	7-9	9	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	New Vario Evo 160 CBS SP Acc	28033000	2300	0	2300	2693.753816975093	1577.7357893456146	1229	1110.2105549781213	1039.7291586751976	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	11-13	11	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	New Vario Evo 160 CBS SP Acc	28033000	2900	0	2900	2635.2615407820904	1544.188097129553	1203	1086.9733009538006	1018.1255624009444	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	11-13	12	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	New Vario Evo 160 CBS SP Acc	28033000	4300	0	4300	2498.7795629984166	1465.9101486254092	1142	1032.7530415637182	967.717171094354	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	11-13	13	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	New Vario Evo 160 ABS Acc	30188000	2500	0	2500	2891.2949557489355	1693.5519280549206	1319	1191.767507289982	1116.134327573395	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	15-17	15	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	New Vario Evo 160 ABS Acc	30188000	3100	0	3100	2832.8026795559326	1660.0042358388591	1293	1168.5302532656608	1094.530731299142	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	15-17	16	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	New Vario Evo 160 ABS Acc	30188000	4600	0	4600	2686.5719890734254	1576.135005298705	1228	1110.4371182048583	1040.5217406135093	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	15-17	17	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	PCX 160 CBS MMC Acc	34616000	2800	600	2200	3241.6041300207344	1867.091228556697	1434	1285.3045312688307	1195.944116610854	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	19-21	19	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	PCX 160 CBS MMC Acc	34616000	3500	600	2900	3174.733032721812	1829.3790316811549	1405	1259.7518445482078	1172.3420017951523	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	19-21	20	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	PCX 160 CBS MMC Acc	34616000	5200	600	4600	3012.3317964244297	1737.7922678405523	1336	1197.6953196552665	1115.0225800998767	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	19-21	21	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	PCX 160 ABS MMC Acc	38026000	3100	600	2500	3549.485444624841	2044.5615945789798	1571	1407.5449341564733	1309.7155822819288	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	23-25	23	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	PCX 160 ABS MMC Acc	38026000	3900	600	3300	3473.061333426072	2001.4619410069317	1538	1378.3418636186184	1282.7417367782696	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	23-25	24	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	PCX 160 ABS MMC Acc	38026000	5800	600	5200	3291.5540693289977	1899.1002637733177	1460	1308.9845710912134	1218.678853707079	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	23-25	25	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	PCX 160 ABS RoadSync MMC Acc	41026000	3300	600	2700	3826.4559766230755	2204.1380619294882	1693	1517.4214870551511	1411.963315394237	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	27-29	27	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	PCX 160 ABS RoadSync MMC Acc	41026000	4200	600	3600	3740.4788515244613	2155.6509516609335	1656	1484.5680327000648	1381.6177392026202	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	27-29	28	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	PCX 160 ABS RoadSync MMC Acc	41026000	6200	600	5600	3549.4185735275414	2047.9018177308135	1574	1411.560356355428	1314.1831254434724	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	27-29	29	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	ADV 160 CBS Acc	36275000	3000	0	3000	3386.228439789296	1950.5206287148512	1498	1342.8028218891943	1249.4727857869268	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	31-33	31	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	ADV 160 CBS Acc	36275000	3700	0	3700	3319.357342490374	1912.8084318393094	1470	1317.2501351685714	1225.870670971225	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	31-33	32	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	ADV 160 CBS Acc	36275000	5500	0	5500	3147.403092293145	1815.8342113022013	1396	1251.5432264583985	1165.1795185879919	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	31-33	33	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	ADV 160 ABS Acc	39195000	3200	0	3200	3655.303596859587	2105.554392578865	1617	1449.5546462403222	1348.8140870462155	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	35-37	35	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	ADV 160 ABS Acc	39195000	4000	0	4000	3578.879485660819	2062.4547390068174	1585	1420.3515757024675	1321.8402415425562	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	35-37	36	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	ADV 160 ABS Acc	39195000	5900	0	5900	3397.372221563744	1960.0930617732033	1507	1350.9942831750627	1257.777358471366	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	35-37	37	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	ADV 160 ABS RoadSync Acc	40710000	3300	0	3300	3795.269245657694	2186.194383157837	1679	1505.0788092923272	1400.4829095748107	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	39-41	39	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	SMH_ACCESSORIES	ADV 160 ABS RoadSync Acc	40710000	4100	0	4100	3718.8451344589257	2143.0947295857886	1647	1475.8757387544722	1373.5090640711517	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	39-41	40	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
